Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Datetime,,,,,
2026-03-01 04:10:00+00:00,67387.046875,67394.5390625,67369.3828125,67393.3515625,19304448
2026-03-01 04:15:00+00:00,67115.171875,67314.0078125,67103.2421875,67314.0078125,221048832
2026-03-01 04:20:00+00:00,67272.3671875,67272.3671875,67192.0703125,67192.0703125,0
2026-03-01 04:25:00+00:00,67339.4375,67339.4375,67225.25,67262.6875,0
2026-03-01 04:30:00+00:00,67292.2421875,67330.9609375,67282.5078125,67330.9609375,680329216
2026-03-01 04:35:00+00:00,67376.2265625,67407.8828125,67332.78125,67332.78125,0
2026-03-01 04:40:00+00:00,67427.765625,67427.765625,67399.8046875,67399.8046875,96428032
2026-03-01 04:45:00+00:00,67405.0234375,67415.734375,67402.796875,67415.734375,188350464
2026-03-01 04:50:00+00:00,67349.328125,67375.2734375,67333.0625,67370.671875,0
2026-03-01 04:55:00+00:00,67314.8828125,67371.21875,67314.8828125,67371.21875,32894976
2026-03-01 05:00:00+00:00,67372.8359375,67372.8359375,67341.25,67341.25,592183296
2026-03-01 05:05:00+00:00,67249.890625,67429.734375,67239.46875,67429.734375,0
2026-03-01 05:10:00+00:00,67410.6875,67431.8359375,67314.3828125,67314.3828125,0
2026-03-01 05:15:00+00:00,67361.6171875,67383.703125,67342.6796875,67342.6796875,225386496
2026-03-01 05:20:00+00:00,67512.4140625,67546.90625,67409.7734375,67409.7734375,85938176
2026-03-01 05:25:00+00:00,67464.046875,67510.953125,67464.046875,67510.953125,0
2026-03-01 05:30:00+00:00,67510.46875,67510.609375,67455.3515625,67455.3515625,939810816
2026-03-01 05:35:00+00:00,67486.953125,67547.921875,67486.953125,67520.5390625,7868416
2026-03-01 05:40:00+00:00,67458.59375,67511.9453125,67458.59375,67511.9453125,0
2026-03-01 05:45:00+00:00,67397.3203125,67417.25,67361.765625,67397.984375,0
2026-03-01 05:50:00+00:00,67349.1796875,67413.71875,67349.1796875,67405.828125,11272192
2026-03-01 05:55:00+00:00,67322.9296875,67322.9296875,67311.234375,67315.1875,18677760
2026-03-01 06:00:00+00:00,67321.8828125,67322.359375,67306.3515625,67311.671875,0
2026-03-01 06:05:00+00:00,67099.1875,67200.90625,67099.1875,67182.28125,27197440
2026-03-01 06:10:00+00:00,67064.0078125,67112.109375,66991.46875,67112.109375,0
2026-03-01 06:15:00+00:00,67038.625,67117.734375,67038.625,67092.71875,743006208
2026-03-01 06:20:00+00:00,67056.921875,67056.921875,66998.4765625,66998.4765625,0
2026-03-01 06:25:00+00:00,67141.5390625,67141.5390625,67089.703125,67094.21875,0
2026-03-01 06:30:00+00:00,66921.6875,67071.7421875,66921.6875,67056.09375,0
2026-03-01 06:35:00+00:00,66880.4609375,66928.640625,66877.453125,66920.609375,0
2026-03-01 06:40:00+00:00,66833.4140625,66936.8515625,66833.4140625,66933.171875,0
2026-03-01 06:45:00+00:00,66842.2890625,66927.7734375,66842.2890625,66927.7734375,0
2026-03-01 06:50:00+00:00,66924.0625,66924.0625,66864.8125,66864.8125,0
2026-03-01 06:55:00+00:00,66941.3515625,66953.0625,66933.640625,66933.640625,0
2026-03-01 07:00:00+00:00,66869.6953125,66935.0703125,66869.6953125,66935.0703125,0
2026-03-01 07:05:00+00:00,66818.5703125,66833.9375,66793.0625,66833.9375,0
2026-03-01 07:10:00+00:00,67026.78125,67038.2734375,66862.3359375,66862.3359375,0
2026-03-01 07:15:00+00:00,67002.109375,67033.515625,66998.6328125,67033.515625,0
2026-03-01 07:20:00+00:00,67055.03125,67081.078125,67004.640625,67004.640625,0
2026-03-01 07:25:00+00:00,66990.71875,67026.046875,66982.2109375,67026.046875,0
2026-03-01 07:30:00+00:00,66957.6015625,66988.3984375,66926.5625,66988.3984375,0
2026-03-01 07:35:00+00:00,67174.3828125,67193.859375,67086.5,67086.5,0
2026-03-01 07:40:00+00:00,67105.515625,67206.7734375,67105.515625,67182.71875,282161152
2026-03-01 07:45:00+00:00,67120.46875,67140.078125,67120.46875,67140.078125,0
2026-03-01 07:50:00+00:00,67143.4140625,67161.890625,67103.0859375,67103.0859375,0
2026-03-01 07:55:00+00:00,67120.640625,67131.28125,67114.4140625,67114.4140625,0
2026-03-01 08:00:00+00:00,67066.53125,67146.2578125,67066.53125,67143.484375,429420544
2026-03-01 08:05:00+00:00,67112.328125,67112.328125,66935.078125,66966.6796875,0
2026-03-01 08:10:00+00:00,67259.2421875,67259.2421875,67123.2734375,67123.2734375,0
2026-03-01 08:15:00+00:00,67253.546875,67262.1171875,67214.0546875,67262.1171875,0
2026-03-01 08:20:00+00:00,67245.8984375,67245.8984375,67146.8359375,67146.8359375,43143168
2026-03-01 08:25:00+00:00,67279.4765625,67279.4765625,67266.609375,67266.609375,0
2026-03-01 08:30:00+00:00,67182.9453125,67234.2890625,67182.9453125,67227.203125,0
2026-03-01 08:35:00+00:00,67176.4609375,67176.4609375,67166.90625,67166.90625,0
2026-03-01 08:40:00+00:00,67181.984375,67238.8359375,67181.984375,67222.3515625,90824704
2026-03-01 08:45:00+00:00,67046.546875,67163.46875,67046.546875,67163.46875,0
2026-03-01 08:50:00+00:00,66581.9453125,67002.859375,66581.9453125,67002.859375,0
2026-03-01 08:55:00+00:00,66539.4453125,66591.8671875,66528.609375,66533.7421875,401223680
2026-03-01 09:00:00+00:00,66673.7109375,66673.7109375,66489.3828125,66554.5234375,95477760
2026-03-01 09:05:00+00:00,66594.4765625,66644.109375,66561.4296875,66644.109375,280211456
2026-03-01 09:10:00+00:00,66610.65625,66622.015625,66589.7421875,66619.59375,0
2026-03-01 09:15:00+00:00,66715.9375,66715.9375,66578.828125,66578.828125,0
2026-03-01 09:20:00+00:00,66724.671875,66724.671875,66698.3984375,66710.90625,21024768
2026-03-01 09:25:00+00:00,66614.640625,66661.4296875,66570.0078125,66661.4296875,0
2026-03-01 09:30:00+00:00,66481.375,66629.5390625,66481.375,66629.5390625,61067264
2026-03-01 09:35:00+00:00,66452.7734375,66466.9921875,66452.7734375,66454.71875,8151040
2026-03-01 09:40:00+00:00,66322.1015625,66356.890625,66322.1015625,66346.7421875,0
2026-03-01 09:45:00+00:00,66318.3828125,66333.03125,66305.125,66308.765625,182169600
2026-03-01 09:50:00+00:00,66417.046875,66417.046875,66356.6015625,66356.6015625,0
2026-03-01 09:55:00+00:00,66373.390625,66417.140625,66373.390625,66378.359375,612032512
2026-03-01 10:00:00+00:00,66305.765625,66458.4609375,66305.765625,66458.4609375,0
2026-03-01 10:05:00+00:00,66404.8984375,66404.8984375,66299.078125,66372.421875,468811776
2026-03-01 10:10:00+00:00,66516.8828125,66516.8828125,66404.53125,66404.53125,48037888
2026-03-01 10:15:00+00:00,66463.2734375,66527.875,66463.2734375,66527.875,0
2026-03-01 10:20:00+00:00,66506.125,66506.125,66462.6015625,66475.46875,0
2026-03-01 10:25:00+00:00,66575.140625,66594.15625,66530.0859375,66530.0859375,0
2026-03-01 10:30:00+00:00,66547.71875,66605.9375,66547.71875,66580.265625,0
2026-03-01 10:35:00+00:00,66686.8828125,66727.0,66571.9453125,66571.9453125,0
2026-03-01 10:40:00+00:00,66510.5078125,66510.5078125,66472.140625,66507.1953125,29675520
2026-03-01 10:45:00+00:00,66522.203125,66522.203125,66400.2265625,66400.2265625,0
2026-03-01 10:50:00+00:00,66476.9296875,66499.2734375,66428.0703125,66498.8671875,0
2026-03-01 10:55:00+00:00,66472.515625,66490.90625,66472.515625,66481.640625,613920768
2026-03-01 11:00:00+00:00,66453.8515625,66491.125,66453.8515625,66491.125,0
2026-03-01 11:05:00+00:00,66503.5078125,66518.875,66469.796875,66469.796875,0
2026-03-01 11:10:00+00:00,66504.796875,66516.6015625,66501.5078125,66501.5078125,0
2026-03-01 11:15:00+00:00,66600.6875,66612.9375,66512.5703125,66512.5703125,0
2026-03-01 11:20:00+00:00,66548.7734375,66631.5546875,66548.7734375,66602.6640625,0
2026-03-01 11:25:00+00:00,66571.015625,66591.203125,66557.796875,66557.796875,0
2026-03-01 11:30:00+00:00,66534.4765625,66568.15625,66534.4765625,66560.984375,0
2026-03-01 11:35:00+00:00,66475.15625,66498.3125,66461.1875,66461.1875,0
2026-03-01 11:40:00+00:00,66495.484375,66530.9765625,66472.078125,66472.078125,6750208
2026-03-01 11:45:00+00:00,66442.90625,66489.484375,66401.1875,66465.265625,0
2026-03-01 11:50:00+00:00,66472.75,66472.75,66438.015625,66438.015625,14180352
2026-03-01 11:55:00+00:00,66468.6328125,66486.234375,66462.8203125,66486.234375,354488320
2026-03-01 12:00:00+00:00,66524.0625,66524.0625,66467.8359375,66467.8359375,0
2026-03-01 12:05:00+00:00,66520.4140625,66520.4140625,66449.7578125,66502.1875,0
2026-03-01 12:10:00+00:00,66513.8046875,66537.9609375,66509.96875,66536.6953125,0
2026-03-01 12:15:00+00:00,66528.8671875,66528.8671875,66507.0390625,66507.6015625,0
2026-03-01 12:20:00+00:00,66445.578125,66534.359375,66445.578125,66534.359375,0
2026-03-01 12:25:00+00:00,66438.3515625,66481.0703125,66438.3515625,66460.6015625,0
2026-03-01 12:30:00+00:00,66375.859375,66446.03125,66375.859375,66421.90625,0
2026-03-01 12:35:00+00:00,66326.5234375,66326.5234375,66254.0859375,66300.765625,0
2026-03-01 12:40:00+00:00,66509.0390625,66509.0390625,66354.3828125,66354.3828125,0
2026-03-01 12:45:00+00:00,66368.640625,66487.3671875,66368.640625,66487.3671875,123359232
2026-03-01 12:50:00+00:00,66325.9609375,66344.3359375,66325.9609375,66344.3359375,0
2026-03-01 12:55:00+00:00,66342.71875,66358.9375,66341.6484375,66349.0390625,0
2026-03-01 13:00:00+00:00,66347.8203125,66353.9296875,66313.9296875,66313.9296875,0
2026-03-01 13:05:00+00:00,66388.25,66388.25,66360.015625,66363.0390625,0
2026-03-01 13:10:00+00:00,66369.4375,66370.78125,66335.3984375,66338.65625,42999808
2026-03-01 13:15:00+00:00,66393.6640625,66393.6640625,66354.734375,66359.9375,0
2026-03-01 13:20:00+00:00,66229.3125,66229.3125,66168.3359375,66172.859375,0
2026-03-01 13:25:00+00:00,66332.1015625,66369.3984375,66250.7421875,66250.7421875,0
2026-03-01 13:30:00+00:00,66316.1640625,66325.515625,66283.71875,66325.515625,12357632
2026-03-01 13:35:00+00:00,66314.515625,66320.40625,66312.5390625,66312.5390625,150528000
2026-03-01 13:40:00+00:00,66364.5546875,66364.5546875,66356.75,66356.75,0
2026-03-01 13:45:00+00:00,66359.875,66393.4296875,66359.0390625,66359.0390625,0
2026-03-01 13:50:00+00:00,67175.6640625,67175.6640625,66377.9140625,66377.9140625,0
2026-03-01 13:55:00+00:00,66990.5078125,67158.0625,66990.5078125,67158.0625,0
2026-03-01 14:00:00+00:00,66883.21875,67073.5390625,66883.21875,66947.65625,469164032
2026-03-01 14:05:00+00:00,67137.015625,67292.4140625,67137.015625,67152.3828125,69165056
2026-03-01 14:10:00+00:00,67141.3515625,67141.3515625,67071.65625,67071.65625,0
2026-03-01 14:15:00+00:00,67076.2109375,67076.2109375,67024.5078125,67024.5078125,72413184
2026-03-01 14:20:00+00:00,66803.53125,66982.0078125,66803.53125,66982.0078125,0
2026-03-01 14:25:00+00:00,66939.7734375,66945.296875,66897.390625,66897.390625,0
2026-03-01 14:30:00+00:00,66979.1328125,66979.1328125,66880.2421875,66915.96875,61579264
2026-03-01 14:35:00+00:00,66897.5859375,66989.8359375,66897.5859375,66989.8359375,85716992
2026-03-01 14:40:00+00:00,66820.546875,66931.2890625,66790.4296875,66911.015625,0
2026-03-01 14:45:00+00:00,66933.5859375,66933.5859375,66831.515625,66831.515625,0
2026-03-01 14:50:00+00:00,66821.609375,66940.6484375,66799.453125,66940.6484375,91279360
2026-03-01 14:55:00+00:00,66875.765625,66875.765625,66851.2578125,66856.765625,0
2026-03-01 15:00:00+00:00,66972.484375,66972.484375,66852.8203125,66852.8203125,0
2026-03-01 15:05:00+00:00,66918.78125,66965.1484375,66918.78125,66965.1484375,0
2026-03-01 15:10:00+00:00,67048.9765625,67048.9765625,66965.1328125,66981.875,165568512
2026-03-01 15:15:00+00:00,67189.6640625,67221.40625,67088.265625,67088.265625,0
2026-03-01 15:20:00+00:00,67039.3828125,67150.6875,67039.3828125,67150.6875,57495552
2026-03-01 15:25:00+00:00,67176.78125,67176.78125,67055.6328125,67055.6328125,0
2026-03-01 15:30:00+00:00,67146.8203125,67146.8203125,67103.5078125,67134.2578125,9617408
2026-03-01 15:35:00+00:00,67123.265625,67206.5703125,67123.265625,67181.53125,0
2026-03-01 15:40:00+00:00,67178.9296875,67206.96875,67170.953125,67206.96875,0
2026-03-01 15:45:00+00:00,67203.015625,67203.015625,67184.4140625,67202.890625,534413312
2026-03-01 15:50:00+00:00,67215.7109375,67234.2578125,67185.0625,67185.0625,0
2026-03-01 15:55:00+00:00,66880.40625,67115.15625,66880.40625,67115.15625,0
2026-03-01 16:00:00+00:00,66984.4375,66984.4375,66834.2734375,66834.2734375,140918784
2026-03-01 16:05:00+00:00,66881.3515625,66948.1484375,66881.3515625,66948.1484375,108187648
2026-03-01 16:10:00+00:00,67006.09375,67006.09375,66954.921875,66954.921875,99926016
2026-03-01 16:15:00+00:00,67009.3984375,67019.1875,66945.6015625,66957.765625,0
2026-03-01 16:20:00+00:00,66858.1328125,66986.7578125,66853.8671875,66986.7578125,59772928
2026-03-01 16:25:00+00:00,67055.5859375,67071.46875,66919.2265625,66919.2265625,93548544
2026-03-01 16:30:00+00:00,67025.4609375,67040.515625,66982.5546875,67040.515625,41275392
2026-03-01 16:35:00+00:00,67033.2578125,67050.890625,67019.0,67019.0,21200896
2026-03-01 16:40:00+00:00,66898.1875,67013.2109375,66898.1875,67013.2109375,0
2026-03-01 16:45:00+00:00,66304.8359375,66759.9296875,66304.8359375,66759.9296875,0
2026-03-01 16:50:00+00:00,66106.0859375,66106.0859375,66030.953125,66102.15625,324104192
2026-03-01 16:55:00+00:00,66168.8828125,66180.40625,66114.8203125,66114.8203125,426897408
2026-03-01 17:00:00+00:00,66162.0234375,66168.1875,66132.6171875,66168.1875,67686400
2026-03-01 17:05:00+00:00,66149.4609375,66203.21875,66125.4140625,66125.4140625,188825600
2026-03-01 17:10:00+00:00,66109.0546875,66208.25,66109.0546875,66180.359375,0
2026-03-01 17:15:00+00:00,65762.59375,66123.7265625,65762.59375,66123.7265625,217862144
2026-03-01 17:20:00+00:00,65918.6875,65918.6875,65838.28125,65847.2421875,0
2026-03-01 17:25:00+00:00,66004.0390625,66040.0390625,66004.0390625,66040.0390625,0
2026-03-01 17:30:00+00:00,66029.5078125,66038.796875,65949.8828125,66003.234375,200228864
2026-03-01 17:35:00+00:00,66070.0234375,66087.5546875,66062.484375,66062.484375,39452672
2026-03-01 17:40:00+00:00,66064.578125,66096.7421875,66040.7578125,66040.7578125,0
2026-03-01 17:45:00+00:00,66085.3359375,66085.3359375,65967.453125,66039.1328125,127926272
2026-03-01 17:50:00+00:00,66095.6171875,66104.9375,66027.484375,66047.7890625,6729728
2026-03-01 17:55:00+00:00,66061.0078125,66090.71875,65992.859375,66062.2578125,52793344
2026-03-01 18:00:00+00:00,66222.5546875,66222.5546875,66000.0078125,66000.0078125,0
2026-03-01 18:05:00+00:00,66540.5703125,66540.5703125,66409.09375,66409.09375,22405120
2026-03-01 18:10:00+00:00,66427.34375,66495.3125,66427.34375,66495.3125,66240512
2026-03-01 18:15:00+00:00,66509.7734375,66602.0078125,66487.359375,66487.359375,291352576
2026-03-01 18:20:00+00:00,66415.765625,66424.2265625,66415.765625,66424.2265625,73007104
2026-03-01 18:25:00+00:00,66410.015625,66410.015625,66392.96875,66396.15625,26447872
2026-03-01 18:30:00+00:00,66319.65625,66420.2421875,66274.484375,66420.2421875,0
2026-03-01 18:35:00+00:00,66397.7109375,66425.3828125,66397.7109375,66425.3828125,0
2026-03-01 18:40:00+00:00,66402.7421875,66425.203125,66380.0,66380.0,544260096
2026-03-01 18:45:00+00:00,66401.1875,66401.1875,66374.65625,66374.65625,0
2026-03-01 18:50:00+00:00,66357.703125,66381.3671875,66357.703125,66376.0859375,0
2026-03-01 18:55:00+00:00,66302.34375,66310.359375,66297.5,66297.5,0
2026-03-01 19:00:00+00:00,66316.9609375,66342.96875,66313.4453125,66313.4453125,0
2026-03-01 19:05:00+00:00,66217.1015625,66303.3203125,66217.1015625,66302.421875,0
2026-03-01 19:10:00+00:00,66182.578125,66309.8515625,66182.578125,66309.8515625,0
2026-03-01 19:15:00+00:00,65995.21875,66046.4453125,65989.3984375,66046.4453125,0
2026-03-01 19:20:00+00:00,66017.5234375,66067.484375,66017.5234375,66035.9296875,0
2026-03-01 19:25:00+00:00,66025.1796875,66025.1796875,65978.2265625,66012.578125,0
2026-03-01 19:30:00+00:00,66022.640625,66055.6796875,65982.578125,66016.7734375,131940352
2026-03-01 19:35:00+00:00,66023.6640625,66044.8046875,66010.671875,66010.671875,0
2026-03-01 19:40:00+00:00,65920.7734375,66034.359375,65920.7734375,66030.515625,0
2026-03-01 19:45:00+00:00,65934.3125,65934.3125,65811.1875,65811.1875,0
2026-03-01 19:50:00+00:00,65873.9921875,65882.859375,65848.3125,65860.015625,0
2026-03-01 19:55:00+00:00,65957.3046875,65963.5390625,65873.9921875,65873.9921875,0
2026-03-01 20:00:00+00:00,65884.7109375,65962.25,65884.7109375,65962.25,59891712
2026-03-01 20:05:00+00:00,65794.21875,65951.0390625,65794.21875,65919.390625,0
2026-03-01 20:10:00+00:00,65459.47265625,65600.03125,65459.47265625,65600.03125,104747008
2026-03-01 20:15:00+00:00,65494.79296875,65545.2421875,65461.78515625,65483.59375,105234432
2026-03-01 20:20:00+00:00,65429.90234375,65522.6171875,65425.34765625,65522.6171875,0
2026-03-01 20:25:00+00:00,65401.265625,65458.37890625,65401.265625,65440.8359375,0
2026-03-01 20:30:00+00:00,65145.8046875,65408.02734375,65145.8046875,65408.02734375,0
2026-03-01 20:35:00+00:00,65276.50390625,65276.50390625,65114.421875,65224.046875,1046175744
2026-03-01 20:40:00+00:00,65184.38671875,65184.38671875,65152.015625,65183.609375,358559744
2026-03-01 20:45:00+00:00,65218.15234375,65291.9609375,65218.15234375,65245.375,0
2026-03-01 20:50:00+00:00,65374.73828125,65386.8828125,65224.84765625,65224.84765625,47054848
2026-03-01 20:55:00+00:00,65328.14453125,65335.39453125,65311.75390625,65327.18359375,0
2026-03-01 21:00:00+00:00,65338.34765625,65364.7890625,65330.88671875,65330.88671875,0
2026-03-01 21:05:00+00:00,65349.35546875,65349.35546875,65329.12109375,65334.921875,0
2026-03-01 21:10:00+00:00,65522.0,65522.0,65347.1171875,65347.1171875,0
2026-03-01 21:15:00+00:00,65505.61328125,65530.78515625,65505.61328125,65530.78515625,42430464
2026-03-01 21:20:00+00:00,65660.734375,65669.546875,65571.734375,65571.734375,0
2026-03-01 21:25:00+00:00,65560.171875,65620.5234375,65506.9921875,65620.5234375,0
2026-03-01 21:30:00+00:00,65619.75,65619.75,65555.078125,65604.796875,377397248
2026-03-01 21:35:00+00:00,65636.453125,65636.453125,65599.359375,65603.390625,0
2026-03-01 21:40:00+00:00,65610.1328125,65686.6796875,65578.0703125,65686.6796875,17510400
2026-03-01 21:45:00+00:00,65610.3515625,65676.359375,65601.640625,65676.359375,0
2026-03-01 21:50:00+00:00,65701.578125,65701.578125,65668.9453125,65672.8515625,0
2026-03-01 21:55:00+00:00,65743.03125,65743.03125,65687.078125,65687.078125,0
2026-03-01 22:00:00+00:00,65713.953125,65715.53125,65692.3515625,65692.3515625,0
2026-03-01 22:05:00+00:00,65623.7265625,65766.78125,65623.7265625,65766.78125,0
2026-03-01 22:10:00+00:00,66327.6328125,66327.6328125,65562.2265625,65562.2265625,107778048
2026-03-01 22:15:00+00:00,66086.34375,66086.34375,66027.8984375,66058.6875,0
2026-03-01 22:20:00+00:00,66084.5234375,66141.4296875,66027.96875,66141.4296875,272920576
2026-03-01 22:25:00+00:00,65839.53125,66121.5,65789.5546875,66121.5,0
2026-03-01 22:30:00+00:00,65768.515625,65898.96875,65752.34375,65877.859375,0
2026-03-01 22:35:00+00:00,65175.421875,65404.16015625,65175.421875,65332.3515625,0
2026-03-01 22:40:00+00:00,65423.41796875,65513.390625,65277.76953125,65277.76953125,71512064
2026-03-01 22:45:00+00:00,65123.96484375,65309.59765625,65123.96484375,65309.59765625,281264128
2026-03-01 22:50:00+00:00,65280.32421875,65280.32421875,65138.08984375,65138.08984375,170225664
2026-03-01 22:55:00+00:00,65249.9296875,65352.94140625,65249.9296875,65352.94140625,169172992
2026-03-01 23:00:00+00:00,65573.734375,65603.625,65230.65625,65230.65625,52068352
2026-03-01 23:05:00+00:00,65785.9375,65855.3203125,65685.9375,65685.9375,0
2026-03-01 23:10:00+00:00,65833.34375,66023.015625,65833.34375,66023.015625,829693952
2026-03-01 23:15:00+00:00,65809.015625,65836.3984375,65805.3515625,65836.3984375,255635456
2026-03-01 23:20:00+00:00,65703.3984375,65833.140625,65703.3984375,65833.140625,0
2026-03-01 23:25:00+00:00,65650.0859375,65760.3125,65650.0859375,65760.3125,133095424
2026-03-01 23:30:00+00:00,65647.796875,65669.90625,65643.8984375,65643.8984375,247787520
2026-03-01 23:35:00+00:00,65825.59375,65825.59375,65640.03125,65640.03125,0
2026-03-01 23:40:00+00:00,65732.046875,65780.390625,65717.4921875,65780.390625,9695232
2026-03-01 23:45:00+00:00,65756.6328125,65756.6328125,65709.3203125,65709.3203125,0
2026-03-01 23:50:00+00:00,65708.75,65840.4921875,65696.296875,65840.4921875,214745088
2026-03-01 23:55:00+00:00,65722.3046875,65722.3046875,65703.0390625,65703.0390625,19853312
2026-03-02 00:00:00+00:00,65902.546875,65902.546875,65758.1015625,65758.1015625,0
2026-03-02 00:05:00+00:00,65968.7265625,65968.7265625,65896.3359375,65910.6171875,67973120
2026-03-02 00:10:00+00:00,66049.046875,66170.28125,65996.421875,65996.421875,0
2026-03-02 00:15:00+00:00,65906.2890625,66013.984375,65849.5078125,66013.984375,52838400
2026-03-02 00:20:00+00:00,65947.5546875,65952.28125,65859.671875,65952.28125,187916288
2026-03-02 00:25:00+00:00,65893.484375,66038.6953125,65893.484375,66022.140625,0
2026-03-02 00:30:00+00:00,66035.3828125,66089.2265625,65957.6796875,65957.6796875,0
2026-03-02 00:35:00+00:00,66140.2421875,66140.2421875,65996.8984375,65996.8984375,200704
2026-03-02 00:40:00+00:00,66246.0546875,66246.0546875,66130.2265625,66145.4921875,15716352
2026-03-02 00:45:00+00:00,66590.9375,66663.734375,66486.8671875,66486.8671875,228495360
2026-03-02 00:50:00+00:00,66571.0859375,66667.203125,66501.203125,66501.203125,0
2026-03-02 00:55:00+00:00,66532.3828125,66557.4375,66526.3671875,66557.4375,731934720
2026-03-02 01:00:00+00:00,66483.1640625,66547.8984375,66483.1640625,66503.2890625,0
2026-03-02 01:05:00+00:00,66544.875,66562.453125,66422.015625,66562.453125,58892288
2026-03-02 01:10:00+00:00,66967.7109375,66998.765625,66755.265625,66755.265625,0
2026-03-02 01:15:00+00:00,66837.3046875,66981.328125,66837.3046875,66918.4140625,25153536
2026-03-02 01:20:00+00:00,66713.3046875,66830.96875,66698.90625,66830.96875,0
2026-03-02 01:25:00+00:00,66631.5234375,66641.8203125,66593.2421875,66634.5,975118336
2026-03-02 01:30:00+00:00,66635.640625,66635.640625,66604.2890625,66604.2890625,0
2026-03-02 01:35:00+00:00,66600.8671875,66615.0625,66544.640625,66600.7890625,481902592
2026-03-02 01:40:00+00:00,66632.578125,66698.8203125,66632.578125,66698.8203125,767553536
2026-03-02 01:45:00+00:00,66585.8984375,66599.5390625,66585.8984375,66599.5390625,0
2026-03-02 01:50:00+00:00,66654.6171875,66654.6171875,66493.5390625,66493.5390625,0
2026-03-02 01:55:00+00:00,66532.8046875,66637.8828125,66532.8046875,66637.8828125,0
2026-03-02 02:00:00+00:00,66503.625,66569.4453125,66503.625,66538.0234375,265453568
2026-03-02 02:05:00+00:00,66217.65625,66583.21875,66193.9296875,66541.5078125,0
2026-03-02 02:10:00+00:00,66065.5859375,66195.890625,65946.2890625,66195.890625,0
2026-03-02 02:15:00+00:00,66149.3671875,66182.6171875,66108.0234375,66108.0234375,0
2026-03-02 02:20:00+00:00,66252.109375,66252.109375,66095.3203125,66095.3203125,73973760
2026-03-02 02:25:00+00:00,66219.5859375,66241.7578125,66218.859375,66241.7578125,0
2026-03-02 02:30:00+00:00,66368.3125,66368.3125,66200.5078125,66215.328125,0
2026-03-02 02:35:00+00:00,66425.625,66425.625,66337.765625,66356.3359375,0
2026-03-02 02:40:00+00:00,66318.2265625,66418.4921875,66318.2265625,66418.4921875,0
2026-03-02 02:45:00+00:00,66381.2890625,66381.2890625,66306.8125,66324.0546875,0
2026-03-02 02:50:00+00:00,66281.6328125,66302.6640625,66256.921875,66271.8671875,0
2026-03-02 02:55:00+00:00,66341.1875,66347.1875,66253.9453125,66253.9453125,0
2026-03-02 03:00:00+00:00,66193.171875,66289.5390625,66193.171875,66289.5390625,0
2026-03-02 03:05:00+00:00,66293.5,66293.5,66164.34375,66164.34375,0
2026-03-02 03:10:00+00:00,66543.515625,66543.515625,66363.5859375,66363.5859375,0
2026-03-02 03:15:00+00:00,66542.7265625,66563.203125,66508.53125,66508.53125,0
2026-03-02 03:20:00+00:00,66725.828125,66725.828125,66617.9140625,66617.9140625,749088768
2026-03-02 03:25:00+00:00,66820.296875,66820.296875,66717.828125,66719.0,17887232
2026-03-02 03:30:00+00:00,66804.5625,66871.640625,66752.765625,66787.84375,137158656
2026-03-02 03:35:00+00:00,66956.546875,66956.546875,66767.03125,66767.03125,32743424
2026-03-02 03:40:00+00:00,66922.453125,66922.453125,66881.9140625,66881.9140625,60559360
2026-03-02 03:45:00+00:00,66921.90625,66921.90625,66898.703125,66898.703125,0
2026-03-02 03:50:00+00:00,66974.6171875,66977.2578125,66900.84375,66900.84375,0
2026-03-02 03:55:00+00:00,66826.21875,66883.890625,66826.21875,66883.890625,83316736
2026-03-02 04:00:00+00:00,66815.78125,66820.390625,66785.0234375,66820.390625,0
2026-03-02 04:05:00+00:00,66746.7421875,66791.3671875,66741.359375,66791.3671875,0
2026-03-02 04:10:00+00:00,66749.7109375,66749.7109375,66697.8125,66731.4140625,23638016
2026-03-02 04:15:00+00:00,66813.0703125,66813.0703125,66722.640625,66723.1875,0
2026-03-02 04:20:00+00:00,66761.046875,66809.7578125,66731.5859375,66731.5859375,0
2026-03-02 04:25:00+00:00,66911.4453125,66916.015625,66792.8046875,66792.8046875,0
2026-03-02 04:30:00+00:00,66874.640625,66962.8359375,66874.640625,66942.625,0
2026-03-02 04:35:00+00:00,66864.7734375,66922.8046875,66784.078125,66922.8046875,65036288
2026-03-02 04:40:00+00:00,66811.078125,66863.6484375,66811.078125,66847.09375,10637312
2026-03-02 04:45:00+00:00,66657.203125,66822.125,66657.203125,66822.125,34131968
2026-03-02 04:50:00+00:00,66740.515625,66740.515625,66661.8984375,66671.734375,45006848
2026-03-02 04:55:00+00:00,66791.6953125,66791.6953125,66754.3984375,66758.3828125,37400576
2026-03-02 05:00:00+00:00,66772.5234375,66841.4296875,66772.5234375,66841.4296875,25239552
2026-03-02 05:05:00+00:00,66648.140625,66707.4140625,66609.2578125,66707.4140625,222814208
2026-03-02 05:10:00+00:00,66715.6015625,66717.0546875,66655.359375,66655.359375,52387840
2026-03-02 05:15:00+00:00,66775.1328125,66807.0859375,66718.0,66718.0,5115904
2026-03-02 05:20:00+00:00,66757.859375,66771.1171875,66748.59375,66767.859375,19464192
2026-03-02 05:25:00+00:00,66694.46875,66713.6953125,66633.796875,66633.796875,25522176
